"","timestamp","idRota","travel_time"
"1",2024-09-16 12:44:20.615787,"R17-2-Av. Raul Barbosa-SN",270
"2",2024-09-16 12:46:20.981433,"R17-2-Av. Raul Barbosa-SN",280
"3",2024-09-16 12:48:21.235367,"R17-2-Av. Raul Barbosa-SN",275
"4",2024-09-16 12:50:21.469584,"R17-2-Av. Raul Barbosa-SN",296
"5",2024-09-16 12:52:21.684135,"R17-2-Av. Raul Barbosa-SN",274
"6",2024-09-16 12:54:21.852037,"R17-2-Av. Raul Barbosa-SN",259
"7",2024-09-16 12:56:22.074222,"R17-2-Av. Raul Barbosa-SN",248
"8",2024-09-16 12:58:22.178317,"R17-2-Av. Raul Barbosa-SN",261
"9",2024-09-16 13:00:22.421226,"R17-2-Av. Raul Barbosa-SN",263
"10",2024-09-16 13:02:22.739444,"R17-2-Av. Raul Barbosa-SN",269
"11",2024-09-16 13:04:22.97466,"R17-2-Av. Raul Barbosa-SN",278
"12",2024-09-16 13:06:23.16961,"R17-2-Av. Raul Barbosa-SN",260
