"","timestamp","idRota","travel_time"
"1",2024-09-18 11:10:10.954849,"R17-2-Av. Raul Barbosa-SN",534
"2",2024-09-18 11:12:11.2923,"R17-2-Av. Raul Barbosa-SN",587
"3",2024-09-18 11:14:11.492519,"R17-2-Av. Raul Barbosa-SN",505
"4",2024-09-18 11:16:11.618474,"R17-2-Av. Raul Barbosa-SN",499
"5",2024-09-18 11:18:11.752664,"R17-2-Av. Raul Barbosa-SN",485
"6",2024-09-18 11:20:11.961769,"R17-2-Av. Raul Barbosa-SN",514
"7",2024-09-18 11:22:12.082446,"R17-2-Av. Raul Barbosa-SN",453
"8",2024-09-18 11:24:12.294318,"R17-2-Av. Raul Barbosa-SN",433
"9",2024-09-18 11:26:12.481733,"R17-2-Av. Raul Barbosa-SN",468
"10",2024-09-18 11:28:12.773506,"R17-2-Av. Raul Barbosa-SN",448
"11",2024-09-18 11:30:12.986465,"R17-2-Av. Raul Barbosa-SN",436
"12",2024-09-18 11:32:13.147031,"R17-2-Av. Raul Barbosa-SN",430
