"","timestamp","idRota","travel_time"
"1",2024-09-16 09:26:38.574479,"R17-2-Av. Raul Barbosa-SN",300
"2",2024-09-16 09:28:38.929608,"R17-2-Av. Raul Barbosa-SN",305
"3",2024-09-16 09:30:39.181943,"R17-2-Av. Raul Barbosa-SN",318
"4",2024-09-16 09:32:39.404749,"R17-2-Av. Raul Barbosa-SN",349
"5",2024-09-16 09:34:39.600774,"R17-2-Av. Raul Barbosa-SN",400
"6",2024-09-16 09:36:39.846281,"R17-2-Av. Raul Barbosa-SN",387
"7",2024-09-16 09:38:40.000904,"R17-2-Av. Raul Barbosa-SN",433
"8",2024-09-16 09:40:40.205289,"R17-2-Av. Raul Barbosa-SN",517
"9",2024-09-16 09:42:40.457434,"R17-2-Av. Raul Barbosa-SN",505
"10",2024-09-16 09:44:40.689261,"R17-2-Av. Raul Barbosa-SN",483
"11",2024-09-16 09:46:40.822466,"R17-2-Av. Raul Barbosa-SN",530
"12",2024-09-16 09:48:40.982936,"R17-2-Av. Raul Barbosa-SN",556
