"","timestamp","idRota","travel_time"
"1",2024-09-18 06:16:31.453609,"R17-2-Av. Raul Barbosa-SN",219
"2",2024-09-18 06:18:31.763425,"R17-2-Av. Raul Barbosa-SN",218
"3",2024-09-18 06:20:31.968783,"R17-2-Av. Raul Barbosa-SN",218
"4",2024-09-18 06:22:32.245792,"R17-2-Av. Raul Barbosa-SN",219
"5",2024-09-18 06:24:32.369509,"R17-2-Av. Raul Barbosa-SN",222
"6",2024-09-18 06:26:32.549091,"R17-2-Av. Raul Barbosa-SN",222
"7",2024-09-18 06:28:32.746883,"R17-2-Av. Raul Barbosa-SN",219
"8",2024-09-18 06:30:32.885266,"R17-2-Av. Raul Barbosa-SN",219
"9",2024-09-18 06:32:33.112783,"R17-2-Av. Raul Barbosa-SN",219
"10",2024-09-18 06:34:33.278665,"R17-2-Av. Raul Barbosa-SN",216
"11",2024-09-18 06:36:33.447282,"R17-2-Av. Raul Barbosa-SN",217
"12",2024-09-18 06:38:33.659289,"R17-2-Av. Raul Barbosa-SN",216
