"","timestamp","idRota","travel_time"
"1",2024-09-17 08:28:50.684996,"R17-2-Av. Raul Barbosa-SN",238
"2",2024-09-17 08:30:51.050935,"R17-2-Av. Raul Barbosa-SN",240
"3",2024-09-17 08:32:51.26229,"R17-2-Av. Raul Barbosa-SN",233
"4",2024-09-17 08:34:51.440059,"R17-2-Av. Raul Barbosa-SN",234
"5",2024-09-17 08:36:51.640074,"R17-2-Av. Raul Barbosa-SN",243
"6",2024-09-17 08:38:51.756062,"R17-2-Av. Raul Barbosa-SN",245
"7",2024-09-17 08:40:51.891561,"R17-2-Av. Raul Barbosa-SN",249
"8",2024-09-17 08:42:52.059354,"R17-2-Av. Raul Barbosa-SN",241
"9",2024-09-17 08:44:52.184103,"R17-2-Av. Raul Barbosa-SN",236
"10",2024-09-17 08:46:52.424149,"R17-2-Av. Raul Barbosa-SN",234
"11",2024-09-17 08:48:52.614842,"R17-2-Av. Raul Barbosa-SN",244
"12",2024-09-17 08:50:52.854771,"R17-2-Av. Raul Barbosa-SN",241
