"","timestamp","idRota","travel_time"
"1",2024-09-17 16:28:04.528679,"R17-2-Av. Raul Barbosa-SN",255
"2",2024-09-17 16:30:04.867887,"R17-2-Av. Raul Barbosa-SN",258
"3",2024-09-17 16:32:05.0614,"R17-2-Av. Raul Barbosa-SN",258
"4",2024-09-17 16:34:05.319658,"R17-2-Av. Raul Barbosa-SN",261
"5",2024-09-17 16:36:05.506053,"R17-2-Av. Raul Barbosa-SN",272
"6",2024-09-17 16:38:05.776864,"R17-2-Av. Raul Barbosa-SN",276
"7",2024-09-17 16:40:05.89538,"R17-2-Av. Raul Barbosa-SN",266
"8",2024-09-17 16:42:06.107632,"R17-2-Av. Raul Barbosa-SN",305
"9",2024-09-17 16:44:06.341238,"R17-2-Av. Raul Barbosa-SN",325
"10",2024-09-17 16:46:06.643558,"R17-2-Av. Raul Barbosa-SN",289
"11",2024-09-17 16:48:06.793022,"R17-2-Av. Raul Barbosa-SN",342
"12",2024-09-17 16:50:06.919877,"R17-2-Av. Raul Barbosa-SN",298
