"","timestamp","idRota","travel_time"
"1",2024-09-18 22:14:51.685605,"R01-2-Av. Pres. Castelo Branco-OL",370
"2",2024-09-18 22:14:51.685605,"R07-1-Av. 13 de Maio-LO",470
"3",2024-09-18 22:14:51.685605,"R16-2-Av. Alberto Craveiro-NS",426
"4",2024-09-18 22:14:51.685605,"R17-2-Av. Raul Barbosa-SN",251
"5",2024-09-18 22:16:52.585047,"R01-2-Av. Pres. Castelo Branco-OL",373
"6",2024-09-18 22:16:52.585047,"R07-1-Av. 13 de Maio-LO",436
"7",2024-09-18 22:16:52.585047,"R16-2-Av. Alberto Craveiro-NS",414
"8",2024-09-18 22:16:52.585047,"R17-2-Av. Raul Barbosa-SN",255
"9",2024-09-18 22:18:53.15519,"R01-2-Av. Pres. Castelo Branco-OL",372
"10",2024-09-18 22:18:53.15519,"R07-1-Av. 13 de Maio-LO",404
"11",2024-09-18 22:18:53.15519,"R16-2-Av. Alberto Craveiro-NS",411
"12",2024-09-18 22:18:53.15519,"R17-2-Av. Raul Barbosa-SN",256
"13",2024-09-18 22:20:53.649045,"R01-2-Av. Pres. Castelo Branco-OL",364
"14",2024-09-18 22:20:53.649045,"R07-1-Av. 13 de Maio-LO",404
"15",2024-09-18 22:20:53.649045,"R16-2-Av. Alberto Craveiro-NS",408
"16",2024-09-18 22:20:53.649045,"R17-2-Av. Raul Barbosa-SN",253
"17",2024-09-18 22:22:54.137037,"R01-2-Av. Pres. Castelo Branco-OL",361
"18",2024-09-18 22:22:54.137037,"R07-1-Av. 13 de Maio-LO",401
"19",2024-09-18 22:22:54.137037,"R16-2-Av. Alberto Craveiro-NS",404
"20",2024-09-18 22:22:54.137037,"R17-2-Av. Raul Barbosa-SN",254
"21",2024-09-18 22:24:54.64904,"R01-2-Av. Pres. Castelo Branco-OL",354
"22",2024-09-18 22:24:54.64904,"R07-1-Av. 13 de Maio-LO",381
"23",2024-09-18 22:24:54.64904,"R16-2-Av. Alberto Craveiro-NS",405
"24",2024-09-18 22:24:54.64904,"R17-2-Av. Raul Barbosa-SN",250
"25",2024-09-18 22:26:55.148923,"R01-2-Av. Pres. Castelo Branco-OL",355
"26",2024-09-18 22:26:55.148923,"R07-1-Av. 13 de Maio-LO",373
"27",2024-09-18 22:26:55.148923,"R16-2-Av. Alberto Craveiro-NS",405
"28",2024-09-18 22:26:55.148923,"R17-2-Av. Raul Barbosa-SN",257
"29",2024-09-18 22:28:55.623166,"R01-2-Av. Pres. Castelo Branco-OL",355
"30",2024-09-18 22:28:55.623166,"R07-1-Av. 13 de Maio-LO",369
"31",2024-09-18 22:28:55.623166,"R16-2-Av. Alberto Craveiro-NS",395
"32",2024-09-18 22:28:55.623166,"R17-2-Av. Raul Barbosa-SN",250
"33",2024-09-18 22:30:56.104015,"R01-2-Av. Pres. Castelo Branco-OL",356
"34",2024-09-18 22:30:56.104015,"R07-1-Av. 13 de Maio-LO",378
"35",2024-09-18 22:30:56.104015,"R16-2-Av. Alberto Craveiro-NS",390
"36",2024-09-18 22:30:56.104015,"R17-2-Av. Raul Barbosa-SN",250
"37",2024-09-18 22:32:56.717562,"R01-2-Av. Pres. Castelo Branco-OL",335
"38",2024-09-18 22:32:56.717562,"R07-1-Av. 13 de Maio-LO",352
"39",2024-09-18 22:32:56.717562,"R16-2-Av. Alberto Craveiro-NS",386
"40",2024-09-18 22:32:56.717562,"R17-2-Av. Raul Barbosa-SN",245
"41",2024-09-18 22:34:57.260156,"R01-2-Av. Pres. Castelo Branco-OL",333
"42",2024-09-18 22:34:57.260156,"R07-1-Av. 13 de Maio-LO",355
"43",2024-09-18 22:34:57.260156,"R16-2-Av. Alberto Craveiro-NS",382
"44",2024-09-18 22:34:57.260156,"R17-2-Av. Raul Barbosa-SN",250
"45",2024-09-18 22:36:57.750148,"R01-2-Av. Pres. Castelo Branco-OL",334
"46",2024-09-18 22:36:57.750148,"R07-1-Av. 13 de Maio-LO",354
"47",2024-09-18 22:36:57.750148,"R16-2-Av. Alberto Craveiro-NS",382
"48",2024-09-18 22:36:57.750148,"R17-2-Av. Raul Barbosa-SN",258
