"","timestamp","idRota","travel_time"
"1",2024-09-17 04:23:42.788637,"R17-2-Av. Raul Barbosa-SN",225
"2",2024-09-17 04:25:43.069551,"R17-2-Av. Raul Barbosa-SN",223
"3",2024-09-17 04:27:43.265759,"R17-2-Av. Raul Barbosa-SN",226
"4",2024-09-17 04:29:43.489796,"R17-2-Av. Raul Barbosa-SN",226
"5",2024-09-17 04:31:43.673756,"R17-2-Av. Raul Barbosa-SN",226
"6",2024-09-17 04:33:43.88307,"R17-2-Av. Raul Barbosa-SN",228
"7",2024-09-17 04:35:44.058842,"R17-2-Av. Raul Barbosa-SN",227
"8",2024-09-17 04:37:44.289495,"R17-2-Av. Raul Barbosa-SN",224
"9",2024-09-17 04:39:44.502831,"R17-2-Av. Raul Barbosa-SN",223
"10",2024-09-17 04:41:44.714756,"R17-2-Av. Raul Barbosa-SN",222
"11",2024-09-17 04:43:44.929763,"R17-2-Av. Raul Barbosa-SN",223
"12",2024-09-17 04:45:45.18577,"R17-2-Av. Raul Barbosa-SN",223
