"","timestamp","idRota","travel_time"
"1",2024-09-26 04:43:12.606463,"R01-2-Av. Pres. Castelo Branco-OL",295
"2",2024-09-26 04:43:12.606463,"R07-1-Av. 13 de Maio-LO",248
"3",2024-09-26 04:43:12.606463,"R16-2-Av. Alberto Craveiro-NS",291
"4",2024-09-26 04:43:12.606463,"R17-2-Av. Raul Barbosa-SN",218
"5",2024-09-26 04:45:13.532927,"R01-2-Av. Pres. Castelo Branco-OL",296
"6",2024-09-26 04:45:13.532927,"R07-1-Av. 13 de Maio-LO",245
"7",2024-09-26 04:45:13.532927,"R16-2-Av. Alberto Craveiro-NS",289
"8",2024-09-26 04:45:13.532927,"R17-2-Av. Raul Barbosa-SN",218
"9",2024-09-26 04:47:14.110813,"R01-2-Av. Pres. Castelo Branco-OL",296
"10",2024-09-26 04:47:14.110813,"R07-1-Av. 13 de Maio-LO",244
"11",2024-09-26 04:47:14.110813,"R16-2-Av. Alberto Craveiro-NS",288
"12",2024-09-26 04:47:14.110813,"R17-2-Av. Raul Barbosa-SN",218
"13",2024-09-26 04:49:14.665268,"R01-2-Av. Pres. Castelo Branco-OL",296
"14",2024-09-26 04:49:14.665268,"R07-1-Av. 13 de Maio-LO",248
"15",2024-09-26 04:49:14.665268,"R16-2-Av. Alberto Craveiro-NS",289
"16",2024-09-26 04:49:14.665268,"R17-2-Av. Raul Barbosa-SN",218
"17",2024-09-26 04:51:15.270672,"R01-2-Av. Pres. Castelo Branco-OL",297
"18",2024-09-26 04:51:15.270672,"R07-1-Av. 13 de Maio-LO",247
"19",2024-09-26 04:51:15.270672,"R16-2-Av. Alberto Craveiro-NS",289
"20",2024-09-26 04:51:15.270672,"R17-2-Av. Raul Barbosa-SN",219
"21",2024-09-26 04:53:15.81006,"R01-2-Av. Pres. Castelo Branco-OL",305
"22",2024-09-26 04:53:15.81006,"R07-1-Av. 13 de Maio-LO",250
"23",2024-09-26 04:53:15.81006,"R16-2-Av. Alberto Craveiro-NS",288
"24",2024-09-26 04:53:15.81006,"R17-2-Av. Raul Barbosa-SN",219
"25",2024-09-26 04:55:16.351437,"R01-2-Av. Pres. Castelo Branco-OL",304
"26",2024-09-26 04:55:16.351437,"R07-1-Av. 13 de Maio-LO",248
"27",2024-09-26 04:55:16.351437,"R16-2-Av. Alberto Craveiro-NS",287
"28",2024-09-26 04:55:16.351437,"R17-2-Av. Raul Barbosa-SN",219
"29",2024-09-26 04:57:16.827463,"R01-2-Av. Pres. Castelo Branco-OL",302
"30",2024-09-26 04:57:16.827463,"R07-1-Av. 13 de Maio-LO",248
"31",2024-09-26 04:57:16.827463,"R16-2-Av. Alberto Craveiro-NS",286
"32",2024-09-26 04:57:16.827463,"R17-2-Av. Raul Barbosa-SN",219
"33",2024-09-26 04:59:17.312463,"R01-2-Av. Pres. Castelo Branco-OL",304
"34",2024-09-26 04:59:17.312463,"R07-1-Av. 13 de Maio-LO",249
"35",2024-09-26 04:59:17.312463,"R16-2-Av. Alberto Craveiro-NS",287
"36",2024-09-26 04:59:17.312463,"R17-2-Av. Raul Barbosa-SN",220
"37",2024-09-26 05:01:18.006261,"R01-2-Av. Pres. Castelo Branco-OL",302
"38",2024-09-26 05:01:18.006261,"R07-1-Av. 13 de Maio-LO",243
"39",2024-09-26 05:01:18.006261,"R16-2-Av. Alberto Craveiro-NS",284
"40",2024-09-26 05:01:18.006261,"R17-2-Av. Raul Barbosa-SN",222
"41",2024-09-26 05:03:18.517587,"R01-2-Av. Pres. Castelo Branco-OL",305
"42",2024-09-26 05:03:18.517587,"R07-1-Av. 13 de Maio-LO",244
"43",2024-09-26 05:03:18.517587,"R16-2-Av. Alberto Craveiro-NS",285
"44",2024-09-26 05:03:18.517587,"R17-2-Av. Raul Barbosa-SN",228
"45",2024-09-26 05:05:18.936014,"R01-2-Av. Pres. Castelo Branco-OL",306
"46",2024-09-26 05:05:18.936014,"R07-1-Av. 13 de Maio-LO",242
"47",2024-09-26 05:05:18.936014,"R16-2-Av. Alberto Craveiro-NS",285
"48",2024-09-26 05:05:18.936014,"R17-2-Av. Raul Barbosa-SN",229
