"","timestamp","idRota","travel_time"
"1",2024-09-17 13:12:10.711953,"R17-2-Av. Raul Barbosa-SN",255
"2",2024-09-17 13:14:11.072223,"R17-2-Av. Raul Barbosa-SN",253
"3",2024-09-17 13:16:11.279953,"R17-2-Av. Raul Barbosa-SN",256
"4",2024-09-17 13:18:11.50867,"R17-2-Av. Raul Barbosa-SN",249
"5",2024-09-17 13:20:11.721143,"R17-2-Av. Raul Barbosa-SN",253
"6",2024-09-17 13:22:11.903707,"R17-2-Av. Raul Barbosa-SN",255
"7",2024-09-17 13:24:12.059865,"R17-2-Av. Raul Barbosa-SN",253
"8",2024-09-17 13:26:12.209527,"R17-2-Av. Raul Barbosa-SN",253
"9",2024-09-17 13:28:12.327917,"R17-2-Av. Raul Barbosa-SN",255
"10",2024-09-17 13:30:12.586823,"R17-2-Av. Raul Barbosa-SN",250
"11",2024-09-17 13:32:12.793515,"R17-2-Av. Raul Barbosa-SN",257
"12",2024-09-17 13:34:12.90317,"R17-2-Av. Raul Barbosa-SN",262
