"","timestamp","idRota","travel_time"
"1",2024-09-18 18:41:37.8434,"R01-2-Av. Pres. Castelo Branco-OL",347
"2",2024-09-18 18:41:37.8434,"R07-1-Av. 13 de Maio-LO",422
"3",2024-09-18 18:41:37.8434,"R16-2-Av. Alberto Craveiro-NS",374
"4",2024-09-18 18:41:37.8434,"R17-2-Av. Raul Barbosa-SN",259
"5",2024-09-18 18:43:38.78059,"R01-2-Av. Pres. Castelo Branco-OL",341
"6",2024-09-18 18:43:38.78059,"R07-1-Av. 13 de Maio-LO",430
"7",2024-09-18 18:43:38.78059,"R16-2-Av. Alberto Craveiro-NS",384
"8",2024-09-18 18:43:38.78059,"R17-2-Av. Raul Barbosa-SN",261
"9",2024-09-18 18:45:39.36302,"R01-2-Av. Pres. Castelo Branco-OL",340
"10",2024-09-18 18:45:39.36302,"R07-1-Av. 13 de Maio-LO",434
"11",2024-09-18 18:45:39.36302,"R16-2-Av. Alberto Craveiro-NS",387
"12",2024-09-18 18:45:39.36302,"R17-2-Av. Raul Barbosa-SN",257
"13",2024-09-18 18:47:39.790835,"R01-2-Av. Pres. Castelo Branco-OL",343
"14",2024-09-18 18:47:39.790835,"R07-1-Av. 13 de Maio-LO",466
"15",2024-09-18 18:47:39.790835,"R16-2-Av. Alberto Craveiro-NS",389
"16",2024-09-18 18:47:39.790835,"R17-2-Av. Raul Barbosa-SN",275
"17",2024-09-18 18:49:40.412716,"R01-2-Av. Pres. Castelo Branco-OL",339
"18",2024-09-18 18:49:40.412716,"R07-1-Av. 13 de Maio-LO",469
"19",2024-09-18 18:49:40.412716,"R16-2-Av. Alberto Craveiro-NS",390
"20",2024-09-18 18:49:40.412716,"R17-2-Av. Raul Barbosa-SN",258
"21",2024-09-18 18:51:41.000602,"R01-2-Av. Pres. Castelo Branco-OL",349
"22",2024-09-18 18:51:41.000602,"R07-1-Av. 13 de Maio-LO",470
"23",2024-09-18 18:51:41.000602,"R16-2-Av. Alberto Craveiro-NS",389
"24",2024-09-18 18:51:41.000602,"R17-2-Av. Raul Barbosa-SN",258
"25",2024-09-18 18:53:41.585631,"R01-2-Av. Pres. Castelo Branco-OL",340
"26",2024-09-18 18:53:41.585631,"R07-1-Av. 13 de Maio-LO",505
"27",2024-09-18 18:53:41.585631,"R16-2-Av. Alberto Craveiro-NS",394
"28",2024-09-18 18:53:41.585631,"R17-2-Av. Raul Barbosa-SN",265
"29",2024-09-18 18:55:42.251354,"R01-2-Av. Pres. Castelo Branco-OL",343
"30",2024-09-18 18:55:42.251354,"R07-1-Av. 13 de Maio-LO",510
"31",2024-09-18 18:55:42.251354,"R16-2-Av. Alberto Craveiro-NS",406
"32",2024-09-18 18:55:42.251354,"R17-2-Av. Raul Barbosa-SN",264
"33",2024-09-18 18:57:42.745013,"R01-2-Av. Pres. Castelo Branco-OL",343
"34",2024-09-18 18:57:42.745013,"R07-1-Av. 13 de Maio-LO",482
"35",2024-09-18 18:57:42.745013,"R16-2-Av. Alberto Craveiro-NS",390
"36",2024-09-18 18:57:42.745013,"R17-2-Av. Raul Barbosa-SN",259
"37",2024-09-18 18:59:43.247969,"R01-2-Av. Pres. Castelo Branco-OL",341
"38",2024-09-18 18:59:43.247969,"R07-1-Av. 13 de Maio-LO",482
"39",2024-09-18 18:59:43.247969,"R16-2-Av. Alberto Craveiro-NS",389
"40",2024-09-18 18:59:43.247969,"R17-2-Av. Raul Barbosa-SN",259
"41",2024-09-18 19:01:43.873474,"R01-2-Av. Pres. Castelo Branco-OL",352
"42",2024-09-18 19:01:43.873474,"R07-1-Av. 13 de Maio-LO",465
"43",2024-09-18 19:01:43.873474,"R16-2-Av. Alberto Craveiro-NS",394
"44",2024-09-18 19:01:43.873474,"R17-2-Av. Raul Barbosa-SN",254
"45",2024-09-18 19:03:44.888927,"R01-2-Av. Pres. Castelo Branco-OL",350
"46",2024-09-18 19:03:44.888927,"R07-1-Av. 13 de Maio-LO",482
"47",2024-09-18 19:03:44.888927,"R16-2-Av. Alberto Craveiro-NS",382
"48",2024-09-18 19:03:44.888927,"R17-2-Av. Raul Barbosa-SN",259
