"","timestamp","idRota","travel_time"
"1",2024-09-17 18:30:21.786024,"R17-2-Av. Raul Barbosa-SN",253
"2",2024-09-17 18:32:22.107567,"R17-2-Av. Raul Barbosa-SN",254
"3",2024-09-17 18:34:22.374804,"R17-2-Av. Raul Barbosa-SN",254
"4",2024-09-17 18:36:22.495699,"R17-2-Av. Raul Barbosa-SN",254
"5",2024-09-17 18:38:22.630785,"R17-2-Av. Raul Barbosa-SN",249
"6",2024-09-17 18:40:22.774761,"R17-2-Av. Raul Barbosa-SN",247
"7",2024-09-17 18:42:22.99038,"R17-2-Av. Raul Barbosa-SN",246
"8",2024-09-17 18:44:23.17484,"R17-2-Av. Raul Barbosa-SN",246
"9",2024-09-17 18:46:23.338385,"R17-2-Av. Raul Barbosa-SN",249
"10",2024-09-17 18:48:23.627215,"R17-2-Av. Raul Barbosa-SN",260
"11",2024-09-17 18:50:23.892601,"R17-2-Av. Raul Barbosa-SN",254
"12",2024-09-17 18:52:24.117378,"R17-2-Av. Raul Barbosa-SN",247
