"","timestamp","idRota","travel_time"
"1",2024-09-17 21:54:33.39906,"R17-2-Av. Raul Barbosa-SN",250
"2",2024-09-17 21:56:33.735363,"R17-2-Av. Raul Barbosa-SN",251
"3",2024-09-17 21:58:33.904101,"R17-2-Av. Raul Barbosa-SN",248
"4",2024-09-17 22:00:34.117911,"R17-2-Av. Raul Barbosa-SN",248
"5",2024-09-17 22:02:34.368109,"R17-2-Av. Raul Barbosa-SN",252
"6",2024-09-17 22:04:34.496122,"R17-2-Av. Raul Barbosa-SN",247
"7",2024-09-17 22:06:34.656143,"R17-2-Av. Raul Barbosa-SN",252
"8",2024-09-17 22:08:34.852103,"R17-2-Av. Raul Barbosa-SN",256
"9",2024-09-17 22:10:35.123465,"R17-2-Av. Raul Barbosa-SN",255
"10",2024-09-17 22:12:35.339919,"R17-2-Av. Raul Barbosa-SN",255
"11",2024-09-17 22:14:35.499933,"R17-2-Av. Raul Barbosa-SN",254
"12",2024-09-17 22:16:35.700102,"R17-2-Av. Raul Barbosa-SN",264
