"","timestamp","idRota","travel_time"
"1",2024-09-16 22:53:56.469872,"R17-2-Av. Raul Barbosa-SN",242
"2",2024-09-16 22:55:56.735214,"R17-2-Av. Raul Barbosa-SN",244
"3",2024-09-16 22:57:56.899184,"R17-2-Av. Raul Barbosa-SN",238
"4",2024-09-16 22:59:57.179244,"R17-2-Av. Raul Barbosa-SN",242
"5",2024-09-16 23:01:57.396745,"R17-2-Av. Raul Barbosa-SN",241
"6",2024-09-16 23:03:57.531261,"R17-2-Av. Raul Barbosa-SN",248
"7",2024-09-16 23:05:57.793027,"R17-2-Av. Raul Barbosa-SN",245
"8",2024-09-16 23:07:57.998018,"R17-2-Av. Raul Barbosa-SN",251
"9",2024-09-16 23:09:58.128509,"R17-2-Av. Raul Barbosa-SN",251
"10",2024-09-16 23:11:58.409335,"R17-2-Av. Raul Barbosa-SN",249
"11",2024-09-16 23:13:58.619226,"R17-2-Av. Raul Barbosa-SN",241
"12",2024-09-16 23:15:58.939232,"R17-2-Av. Raul Barbosa-SN",241
