"","timestamp","idRota","travel_time"
"1",2024-09-16 07:21:45.063858,"R17-2-Av. Raul Barbosa-SN",215
"2",2024-09-16 07:23:45.363147,"R17-2-Av. Raul Barbosa-SN",217
"3",2024-09-16 07:25:45.555148,"R17-2-Av. Raul Barbosa-SN",218
"4",2024-09-16 07:27:45.742123,"R17-2-Av. Raul Barbosa-SN",220
"5",2024-09-16 07:29:45.889694,"R17-2-Av. Raul Barbosa-SN",222
"6",2024-09-16 07:31:46.11113,"R17-2-Av. Raul Barbosa-SN",222
"7",2024-09-16 07:33:46.339793,"R17-2-Av. Raul Barbosa-SN",222
"8",2024-09-16 07:35:46.547147,"R17-2-Av. Raul Barbosa-SN",218
"9",2024-09-16 07:37:46.739148,"R17-2-Av. Raul Barbosa-SN",218
"10",2024-09-16 07:39:46.960543,"R17-2-Av. Raul Barbosa-SN",217
"11",2024-09-16 07:41:47.251146,"R17-2-Av. Raul Barbosa-SN",220
"12",2024-09-16 07:43:47.490537,"R17-2-Av. Raul Barbosa-SN",215
