"","timestamp","idRota","travel_time"
"1",2024-09-18 21:11:26.653956,"R01-2-Av. Pres. Castelo Branco-OL",407
"2",2024-09-18 21:11:26.653956,"R07-1-Av. 13 de Maio-LO",754
"3",2024-09-18 21:11:26.653956,"R16-2-Av. Alberto Craveiro-NS",442
"4",2024-09-18 21:11:26.653956,"R17-2-Av. Raul Barbosa-SN",289
"5",2024-09-18 21:13:27.573647,"R01-2-Av. Pres. Castelo Branco-OL",419
"6",2024-09-18 21:13:27.573647,"R07-1-Av. 13 de Maio-LO",718
"7",2024-09-18 21:13:27.573647,"R16-2-Av. Alberto Craveiro-NS",446
"8",2024-09-18 21:13:27.573647,"R17-2-Av. Raul Barbosa-SN",261
"9",2024-09-18 21:15:28.176109,"R01-2-Av. Pres. Castelo Branco-OL",419
"10",2024-09-18 21:15:28.176109,"R07-1-Av. 13 de Maio-LO",702
"11",2024-09-18 21:15:28.176109,"R16-2-Av. Alberto Craveiro-NS",443
"12",2024-09-18 21:15:28.176109,"R17-2-Av. Raul Barbosa-SN",277
"13",2024-09-18 21:17:28.736602,"R01-2-Av. Pres. Castelo Branco-OL",413
"14",2024-09-18 21:17:28.736602,"R07-1-Av. 13 de Maio-LO",735
"15",2024-09-18 21:17:28.736602,"R16-2-Av. Alberto Craveiro-NS",446
"16",2024-09-18 21:17:28.736602,"R17-2-Av. Raul Barbosa-SN",270
"17",2024-09-18 21:19:29.391057,"R01-2-Av. Pres. Castelo Branco-OL",411
"18",2024-09-18 21:19:29.391057,"R07-1-Av. 13 de Maio-LO",658
"19",2024-09-18 21:19:29.391057,"R16-2-Av. Alberto Craveiro-NS",468
"20",2024-09-18 21:19:29.391057,"R17-2-Av. Raul Barbosa-SN",277
"21",2024-09-18 21:21:29.967035,"R01-2-Av. Pres. Castelo Branco-OL",416
"22",2024-09-18 21:21:29.967035,"R07-1-Av. 13 de Maio-LO",612
"23",2024-09-18 21:21:29.967035,"R16-2-Av. Alberto Craveiro-NS",449
"24",2024-09-18 21:21:29.967035,"R17-2-Av. Raul Barbosa-SN",277
"25",2024-09-18 21:23:30.487056,"R01-2-Av. Pres. Castelo Branco-OL",399
"26",2024-09-18 21:23:30.487056,"R07-1-Av. 13 de Maio-LO",677
"27",2024-09-18 21:23:30.487056,"R16-2-Av. Alberto Craveiro-NS",450
"28",2024-09-18 21:23:30.487056,"R17-2-Av. Raul Barbosa-SN",283
"29",2024-09-18 21:25:31.022024,"R01-2-Av. Pres. Castelo Branco-OL",388
"30",2024-09-18 21:25:31.022024,"R07-1-Av. 13 de Maio-LO",719
"31",2024-09-18 21:25:31.022024,"R16-2-Av. Alberto Craveiro-NS",440
"32",2024-09-18 21:25:31.022024,"R17-2-Av. Raul Barbosa-SN",284
"33",2024-09-18 21:27:31.534854,"R01-2-Av. Pres. Castelo Branco-OL",386
"34",2024-09-18 21:27:31.534854,"R07-1-Av. 13 de Maio-LO",719
"35",2024-09-18 21:27:31.534854,"R16-2-Av. Alberto Craveiro-NS",456
"36",2024-09-18 21:27:31.534854,"R17-2-Av. Raul Barbosa-SN",289
"37",2024-09-18 21:29:32.271036,"R01-2-Av. Pres. Castelo Branco-OL",386
"38",2024-09-18 21:29:32.271036,"R07-1-Av. 13 de Maio-LO",739
"39",2024-09-18 21:29:32.271036,"R16-2-Av. Alberto Craveiro-NS",459
"40",2024-09-18 21:29:32.271036,"R17-2-Av. Raul Barbosa-SN",284
"41",2024-09-18 21:31:32.899336,"R01-2-Av. Pres. Castelo Branco-OL",384
"42",2024-09-18 21:31:32.899336,"R07-1-Av. 13 de Maio-LO",700
"43",2024-09-18 21:31:32.899336,"R16-2-Av. Alberto Craveiro-NS",458
"44",2024-09-18 21:31:32.899336,"R17-2-Av. Raul Barbosa-SN",279
"45",2024-09-18 21:33:33.442504,"R01-2-Av. Pres. Castelo Branco-OL",376
"46",2024-09-18 21:33:33.442504,"R07-1-Av. 13 de Maio-LO",701
"47",2024-09-18 21:33:33.442504,"R16-2-Av. Alberto Craveiro-NS",446
"48",2024-09-18 21:33:33.442504,"R17-2-Av. Raul Barbosa-SN",283
