"","timestamp","idRota","travel_time"
"1",2024-09-17 09:54:05.572317,"R17-2-Av. Raul Barbosa-SN",549
"2",2024-09-17 09:56:05.879409,"R17-2-Av. Raul Barbosa-SN",506
"3",2024-09-17 09:58:06.111301,"R17-2-Av. Raul Barbosa-SN",549
"4",2024-09-17 10:00:06.318889,"R17-2-Av. Raul Barbosa-SN",559
"5",2024-09-17 10:02:06.577101,"R17-2-Av. Raul Barbosa-SN",587
"6",2024-09-17 10:04:06.766864,"R17-2-Av. Raul Barbosa-SN",595
"7",2024-09-17 10:06:06.996655,"R17-2-Av. Raul Barbosa-SN",637
"8",2024-09-17 10:08:07.253167,"R17-2-Av. Raul Barbosa-SN",630
"9",2024-09-17 10:10:07.438879,"R17-2-Av. Raul Barbosa-SN",591
"10",2024-09-17 10:12:07.688503,"R17-2-Av. Raul Barbosa-SN",591
"11",2024-09-17 10:14:07.843129,"R17-2-Av. Raul Barbosa-SN",626
"12",2024-09-17 10:16:08.137918,"R17-2-Av. Raul Barbosa-SN",599
