"","timestamp","idRota","travel_time"
"1",2024-09-18 14:11:28.661585,"R01-2-Av. Pres. Castelo Branco-OL",363
"2",2024-09-18 14:11:28.661585,"R07-1-Av. 13 de Maio-LO",376
"3",2024-09-18 14:11:28.661585,"R16-2-Av. Alberto Craveiro-NS",368
"4",2024-09-18 14:11:28.661585,"R17-2-Av. Raul Barbosa-SN",256
"5",2024-09-18 14:13:29.543636,"R01-2-Av. Pres. Castelo Branco-OL",358
"6",2024-09-18 14:13:29.543636,"R07-1-Av. 13 de Maio-LO",405
"7",2024-09-18 14:13:29.543636,"R16-2-Av. Alberto Craveiro-NS",370
"8",2024-09-18 14:13:29.543636,"R17-2-Av. Raul Barbosa-SN",251
"9",2024-09-18 14:15:30.087298,"R01-2-Av. Pres. Castelo Branco-OL",364
"10",2024-09-18 14:15:30.087298,"R07-1-Av. 13 de Maio-LO",400
"11",2024-09-18 14:15:30.087298,"R16-2-Av. Alberto Craveiro-NS",375
"12",2024-09-18 14:15:30.087298,"R17-2-Av. Raul Barbosa-SN",258
"13",2024-09-18 14:17:30.664486,"R01-2-Av. Pres. Castelo Branco-OL",366
"14",2024-09-18 14:17:30.664486,"R07-1-Av. 13 de Maio-LO",395
"15",2024-09-18 14:17:30.664486,"R16-2-Av. Alberto Craveiro-NS",377
"16",2024-09-18 14:17:30.664486,"R17-2-Av. Raul Barbosa-SN",251
"17",2024-09-18 14:19:31.18484,"R01-2-Av. Pres. Castelo Branco-OL",363
"18",2024-09-18 14:19:31.18484,"R07-1-Av. 13 de Maio-LO",390
"19",2024-09-18 14:19:31.18484,"R16-2-Av. Alberto Craveiro-NS",380
"20",2024-09-18 14:19:31.18484,"R17-2-Av. Raul Barbosa-SN",250
"21",2024-09-18 14:21:31.686298,"R01-2-Av. Pres. Castelo Branco-OL",360
"22",2024-09-18 14:21:31.686298,"R07-1-Av. 13 de Maio-LO",394
"23",2024-09-18 14:21:31.686298,"R16-2-Av. Alberto Craveiro-NS",372
"24",2024-09-18 14:21:31.686298,"R17-2-Av. Raul Barbosa-SN",247
"25",2024-09-18 14:23:32.186504,"R01-2-Av. Pres. Castelo Branco-OL",358
"26",2024-09-18 14:23:32.186504,"R07-1-Av. 13 de Maio-LO",394
"27",2024-09-18 14:23:32.186504,"R16-2-Av. Alberto Craveiro-NS",370
"28",2024-09-18 14:23:32.186504,"R17-2-Av. Raul Barbosa-SN",245
"29",2024-09-18 14:25:32.699767,"R01-2-Av. Pres. Castelo Branco-OL",357
"30",2024-09-18 14:25:32.699767,"R07-1-Av. 13 de Maio-LO",364
"31",2024-09-18 14:25:32.699767,"R16-2-Av. Alberto Craveiro-NS",371
"32",2024-09-18 14:25:32.699767,"R17-2-Av. Raul Barbosa-SN",249
"33",2024-09-18 14:27:33.246924,"R01-2-Av. Pres. Castelo Branco-OL",363
"34",2024-09-18 14:27:33.246924,"R07-1-Av. 13 de Maio-LO",385
"35",2024-09-18 14:27:33.246924,"R16-2-Av. Alberto Craveiro-NS",372
"36",2024-09-18 14:27:33.246924,"R17-2-Av. Raul Barbosa-SN",253
"37",2024-09-18 14:29:33.882903,"R01-2-Av. Pres. Castelo Branco-OL",359
"38",2024-09-18 14:29:33.882903,"R07-1-Av. 13 de Maio-LO",382
"39",2024-09-18 14:29:33.882903,"R16-2-Av. Alberto Craveiro-NS",373
"40",2024-09-18 14:29:33.882903,"R17-2-Av. Raul Barbosa-SN",248
"41",2024-09-18 14:31:34.413296,"R01-2-Av. Pres. Castelo Branco-OL",354
"42",2024-09-18 14:31:34.413296,"R07-1-Av. 13 de Maio-LO",379
"43",2024-09-18 14:31:34.413296,"R16-2-Av. Alberto Craveiro-NS",372
"44",2024-09-18 14:31:34.413296,"R17-2-Av. Raul Barbosa-SN",250
"45",2024-09-18 14:33:34.863997,"R01-2-Av. Pres. Castelo Branco-OL",351
"46",2024-09-18 14:33:34.863997,"R07-1-Av. 13 de Maio-LO",398
"47",2024-09-18 14:33:34.863997,"R16-2-Av. Alberto Craveiro-NS",370
"48",2024-09-18 14:33:34.863997,"R17-2-Av. Raul Barbosa-SN",248
