"","timestamp","idRota","travel_time"
"1",2024-09-25 05:41:10.336756,"R01-2-Av. Pres. Castelo Branco-OL",272
"2",2024-09-25 05:41:10.336756,"R07-1-Av. 13 de Maio-LO",245
"3",2024-09-25 05:41:10.336756,"R16-2-Av. Alberto Craveiro-NS",282
"4",2024-09-25 05:41:10.336756,"R17-2-Av. Raul Barbosa-SN",219
"5",2024-09-25 05:43:11.322602,"R01-2-Av. Pres. Castelo Branco-OL",272
"6",2024-09-25 05:43:11.322602,"R07-1-Av. 13 de Maio-LO",243
"7",2024-09-25 05:43:11.322602,"R16-2-Av. Alberto Craveiro-NS",281
"8",2024-09-25 05:43:11.322602,"R17-2-Av. Raul Barbosa-SN",218
"9",2024-09-25 05:45:11.866605,"R01-2-Av. Pres. Castelo Branco-OL",272
"10",2024-09-25 05:45:11.866605,"R07-1-Av. 13 de Maio-LO",243
"11",2024-09-25 05:45:11.866605,"R16-2-Av. Alberto Craveiro-NS",281
"12",2024-09-25 05:45:11.866605,"R17-2-Av. Raul Barbosa-SN",218
"13",2024-09-25 05:47:12.436499,"R01-2-Av. Pres. Castelo Branco-OL",272
"14",2024-09-25 05:47:12.436499,"R07-1-Av. 13 de Maio-LO",244
"15",2024-09-25 05:47:12.436499,"R16-2-Av. Alberto Craveiro-NS",280
"16",2024-09-25 05:47:12.436499,"R17-2-Av. Raul Barbosa-SN",218
"17",2024-09-25 05:49:13.076103,"R01-2-Av. Pres. Castelo Branco-OL",274
"18",2024-09-25 05:49:13.076103,"R07-1-Av. 13 de Maio-LO",245
"19",2024-09-25 05:49:13.076103,"R16-2-Av. Alberto Craveiro-NS",279
"20",2024-09-25 05:49:13.076103,"R17-2-Av. Raul Barbosa-SN",216
"21",2024-09-25 05:51:13.654572,"R01-2-Av. Pres. Castelo Branco-OL",277
"22",2024-09-25 05:51:13.654572,"R07-1-Av. 13 de Maio-LO",244
"23",2024-09-25 05:51:13.654572,"R16-2-Av. Alberto Craveiro-NS",279
"24",2024-09-25 05:51:13.654572,"R17-2-Av. Raul Barbosa-SN",216
"25",2024-09-25 05:53:14.232696,"R01-2-Av. Pres. Castelo Branco-OL",275
"26",2024-09-25 05:53:14.232696,"R07-1-Av. 13 de Maio-LO",247
"27",2024-09-25 05:53:14.232696,"R16-2-Av. Alberto Craveiro-NS",277
"28",2024-09-25 05:53:14.232696,"R17-2-Av. Raul Barbosa-SN",219
"29",2024-09-25 05:55:14.762474,"R01-2-Av. Pres. Castelo Branco-OL",274
"30",2024-09-25 05:55:14.762474,"R07-1-Av. 13 de Maio-LO",248
"31",2024-09-25 05:55:14.762474,"R16-2-Av. Alberto Craveiro-NS",278
"32",2024-09-25 05:55:14.762474,"R17-2-Av. Raul Barbosa-SN",219
"33",2024-09-25 05:57:15.344638,"R01-2-Av. Pres. Castelo Branco-OL",274
"34",2024-09-25 05:57:15.344638,"R07-1-Av. 13 de Maio-LO",248
"35",2024-09-25 05:57:15.344638,"R16-2-Av. Alberto Craveiro-NS",281
"36",2024-09-25 05:57:15.344638,"R17-2-Av. Raul Barbosa-SN",217
"37",2024-09-25 05:59:16.18975,"R01-2-Av. Pres. Castelo Branco-OL",275
"38",2024-09-25 05:59:16.18975,"R07-1-Av. 13 de Maio-LO",248
"39",2024-09-25 05:59:16.18975,"R16-2-Av. Alberto Craveiro-NS",283
"40",2024-09-25 05:59:16.18975,"R17-2-Av. Raul Barbosa-SN",216
"41",2024-09-25 06:01:16.824548,"R01-2-Av. Pres. Castelo Branco-OL",273
"42",2024-09-25 06:01:16.824548,"R07-1-Av. 13 de Maio-LO",249
"43",2024-09-25 06:01:16.824548,"R16-2-Av. Alberto Craveiro-NS",298
"44",2024-09-25 06:01:16.824548,"R17-2-Av. Raul Barbosa-SN",216
"45",2024-09-25 06:03:17.258594,"R01-2-Av. Pres. Castelo Branco-OL",274
"46",2024-09-25 06:03:17.258594,"R07-1-Av. 13 de Maio-LO",249
"47",2024-09-25 06:03:17.258594,"R16-2-Av. Alberto Craveiro-NS",304
"48",2024-09-25 06:03:17.258594,"R17-2-Av. Raul Barbosa-SN",219
