"","timestamp","idRota","travel_time"
"1",2024-09-18 04:44:32.878541,"R17-2-Av. Raul Barbosa-SN",215
"2",2024-09-18 04:46:33.213641,"R17-2-Av. Raul Barbosa-SN",215
"3",2024-09-18 04:48:33.436909,"R17-2-Av. Raul Barbosa-SN",216
"4",2024-09-18 04:50:33.594453,"R17-2-Av. Raul Barbosa-SN",218
"5",2024-09-18 04:52:33.770442,"R17-2-Av. Raul Barbosa-SN",219
"6",2024-09-18 04:54:33.900826,"R17-2-Av. Raul Barbosa-SN",220
"7",2024-09-18 04:56:34.075068,"R17-2-Av. Raul Barbosa-SN",222
"8",2024-09-18 04:58:34.354403,"R17-2-Av. Raul Barbosa-SN",222
"9",2024-09-18 05:00:34.626457,"R17-2-Av. Raul Barbosa-SN",221
"10",2024-09-18 05:02:34.863984,"R17-2-Av. Raul Barbosa-SN",223
"11",2024-09-18 05:04:35.006644,"R17-2-Av. Raul Barbosa-SN",222
"12",2024-09-18 05:06:35.134717,"R17-2-Av. Raul Barbosa-SN",220
