"","timestamp","idRota","travel_time"
"1",2024-09-24 05:41:07.477579,"R01-2-Av. Pres. Castelo Branco-OL",282
"2",2024-09-24 05:41:07.477579,"R07-1-Av. 13 de Maio-LO",253
"3",2024-09-24 05:41:07.477579,"R16-2-Av. Alberto Craveiro-NS",278
"4",2024-09-24 05:41:07.477579,"R17-2-Av. Raul Barbosa-SN",225
"5",2024-09-24 05:43:08.323721,"R01-2-Av. Pres. Castelo Branco-OL",283
"6",2024-09-24 05:43:08.323721,"R07-1-Av. 13 de Maio-LO",254
"7",2024-09-24 05:43:08.323721,"R16-2-Av. Alberto Craveiro-NS",279
"8",2024-09-24 05:43:08.323721,"R17-2-Av. Raul Barbosa-SN",225
"9",2024-09-24 05:45:08.778054,"R01-2-Av. Pres. Castelo Branco-OL",284
"10",2024-09-24 05:45:08.778054,"R07-1-Av. 13 de Maio-LO",255
"11",2024-09-24 05:45:08.778054,"R16-2-Av. Alberto Craveiro-NS",278
"12",2024-09-24 05:45:08.778054,"R17-2-Av. Raul Barbosa-SN",225
"13",2024-09-24 05:47:09.259395,"R01-2-Av. Pres. Castelo Branco-OL",283
"14",2024-09-24 05:47:09.259395,"R07-1-Av. 13 de Maio-LO",255
"15",2024-09-24 05:47:09.259395,"R16-2-Av. Alberto Craveiro-NS",279
"16",2024-09-24 05:47:09.259395,"R17-2-Av. Raul Barbosa-SN",222
"17",2024-09-24 05:49:09.738042,"R01-2-Av. Pres. Castelo Branco-OL",284
"18",2024-09-24 05:49:09.738042,"R07-1-Av. 13 de Maio-LO",253
"19",2024-09-24 05:49:09.738042,"R16-2-Av. Alberto Craveiro-NS",278
"20",2024-09-24 05:49:09.738042,"R17-2-Av. Raul Barbosa-SN",222
"21",2024-09-24 05:51:10.190128,"R01-2-Av. Pres. Castelo Branco-OL",285
"22",2024-09-24 05:51:10.190128,"R07-1-Av. 13 de Maio-LO",253
"23",2024-09-24 05:51:10.190128,"R16-2-Av. Alberto Craveiro-NS",278
"24",2024-09-24 05:51:10.190128,"R17-2-Av. Raul Barbosa-SN",220
"25",2024-09-24 05:53:10.674042,"R01-2-Av. Pres. Castelo Branco-OL",286
"26",2024-09-24 05:53:10.674042,"R07-1-Av. 13 de Maio-LO",254
"27",2024-09-24 05:53:10.674042,"R16-2-Av. Alberto Craveiro-NS",278
"28",2024-09-24 05:53:10.674042,"R17-2-Av. Raul Barbosa-SN",220
"29",2024-09-24 05:55:11.155409,"R01-2-Av. Pres. Castelo Branco-OL",287
"30",2024-09-24 05:55:11.155409,"R07-1-Av. 13 de Maio-LO",252
"31",2024-09-24 05:55:11.155409,"R16-2-Av. Alberto Craveiro-NS",277
"32",2024-09-24 05:55:11.155409,"R17-2-Av. Raul Barbosa-SN",220
"33",2024-09-24 05:57:11.596848,"R01-2-Av. Pres. Castelo Branco-OL",287
"34",2024-09-24 05:57:11.596848,"R07-1-Av. 13 de Maio-LO",251
"35",2024-09-24 05:57:11.596848,"R16-2-Av. Alberto Craveiro-NS",277
"36",2024-09-24 05:57:11.596848,"R17-2-Av. Raul Barbosa-SN",219
"37",2024-09-24 05:59:12.182385,"R01-2-Av. Pres. Castelo Branco-OL",287
"38",2024-09-24 05:59:12.182385,"R07-1-Av. 13 de Maio-LO",250
"39",2024-09-24 05:59:12.182385,"R16-2-Av. Alberto Craveiro-NS",277
"40",2024-09-24 05:59:12.182385,"R17-2-Av. Raul Barbosa-SN",219
"41",2024-09-24 06:01:12.757488,"R01-2-Av. Pres. Castelo Branco-OL",289
"42",2024-09-24 06:01:12.757488,"R07-1-Av. 13 de Maio-LO",249
"43",2024-09-24 06:01:12.757488,"R16-2-Av. Alberto Craveiro-NS",279
"44",2024-09-24 06:01:12.757488,"R17-2-Av. Raul Barbosa-SN",220
"45",2024-09-24 06:03:13.25006,"R01-2-Av. Pres. Castelo Branco-OL",290
"46",2024-09-24 06:03:13.25006,"R07-1-Av. 13 de Maio-LO",248
"47",2024-09-24 06:03:13.25006,"R16-2-Av. Alberto Craveiro-NS",278
"48",2024-09-24 06:03:13.25006,"R17-2-Av. Raul Barbosa-SN",227
