"","timestamp","idRota","travel_time"
"1",2024-09-18 09:13:10.647568,"R17-2-Av. Raul Barbosa-SN",261
"2",2024-09-18 09:15:10.93174,"R17-2-Av. Raul Barbosa-SN",268
"3",2024-09-18 09:17:11.165502,"R17-2-Av. Raul Barbosa-SN",275
"4",2024-09-18 09:19:11.347991,"R17-2-Av. Raul Barbosa-SN",282
"5",2024-09-18 09:21:11.6214,"R17-2-Av. Raul Barbosa-SN",283
"6",2024-09-18 09:23:11.815262,"R17-2-Av. Raul Barbosa-SN",293
"7",2024-09-18 09:25:11.997404,"R17-2-Av. Raul Barbosa-SN",292
"8",2024-09-18 09:27:12.183315,"R17-2-Av. Raul Barbosa-SN",312
"9",2024-09-18 09:29:12.44575,"R17-2-Av. Raul Barbosa-SN",311
"10",2024-09-18 09:31:12.755762,"R17-2-Av. Raul Barbosa-SN",297
"11",2024-09-18 09:33:12.98088,"R17-2-Av. Raul Barbosa-SN",316
"12",2024-09-18 09:35:13.216173,"R17-2-Av. Raul Barbosa-SN",340
